room_type,host_acceptance_rate,price,availability_365,review_scores_rating,review_scores_cleanliness,review_scores_communication,number_of_reviews
1,1.00,175.00,246.00,4.87,4.9,4.83,70
1,0.99,304.00,0.00,4.88,4.91,4.94,0
1,0.99,95.00,341.00,4.88,4.91,4.94,66
1,0.99,237.00,316.00,5,5,5,1
1,1.00,225.00,143.00,5,4.98,5,80
1,0.98,200.00,288.00,4.86,4.86,4.92,36
1,0.90,102.00,14.00,5,5,5,6
1,1.00,125.00,170.00,4.96,4.95,5,95
1,1.00,131.00,328.00,4.59,4.71,4.59,34
1,0.99,395.00,330.00,4.8,4.77,4.97,30
1,1.00,147.00,345.00,4.66,4.76,4.69,29
1,0.97,225.00,106.00,4.91,4.97,4.91,58
2,0.97,120.00,321.00,4.89,4.99,4.96,97
1,0.85,150.00,66.00,4.84,5,4.93,43
2,0.00,100.00,0.00,4.98,4.96,5,0
1,0.99,250.00,360.00,4.98,4.96,5,54
1,1.00,97.00,263.00,5,5,5,2
1,0.99,98.00,342.00,4.93,4.8,4.91,54
1,0.99,390.00,200.00,4.97,4.98,4.92,60
1,0.75,300.00,158.00,4.91,4.73,5,11
2,1.00,90.00,342.00,4.5,4.59,4.55,22
1,1.00,129.00,351.00,4.87,4.96,4.97,142
1,0.64,850.00,87.00,5,4.8,5,5
1,0.99,278.00,304.00,4.98,4.98,5,48
1,0.87,120.00,249.00,4.93,5,5,14
1,0.99,121.00,148.00,3.5,4,3.5,4
1,1.00,525.00,142.00,4.89,4.89,4.95,19
2,0.97,101.00,334.00,4.93,4.99,4.98,80
1,0.69,150.00,300.00,4.79,4,4.86,14
2,1.00,185.00,82.00,5,5,5,55
1,1.00,250.00,330.00,4.99,4.96,4.97,75
1,1.00,552.00,306.00,4.89,4.83,4.96,46
1,0.86,275.00,200.00,5,5,5,6
1,1.00,169.00,242.00,4.91,4.99,4.91,82
1,1.00,250.00,290.00,4.92,4.69,5,13
1,0.90,244.00,90.00,4.8,4.3,4.9,10
1,1.00,175.00,341.00,4.91,4.91,4.89,44
1,0.99,139.00,342.00,5,5,4.5,2
1,1.00,201.00,19.00,4.65,4.6,4.96,77
1,0.00,80.00,217.00,5,5,5,1
1,0.80,280.00,364.00,3.67,3.67,3.67,3
1,0.97,229.00,127.00,4.94,5,5,34
1,0.09,441.00,365.00,5,5,4,1
1,0.09,379.00,365.00,4.95,4.89,4.97,0
2,0.98,105.00,39.00,4.95,4.89,4.97,37
1,0.09,163.00,316.00,4.92,4.91,4.93,0
1,0.09,216.00,364.00,4.92,4.91,4.93,0
1,1.00,175.00,161.00,4.92,4.91,4.93,0
1,1.00,92.00,75.00,4.92,4.91,4.93,96
2,1.00,92.00,279.00,5,4.8,5,10
1,1.00,155.00,355.00,4.98,4.98,4.94,96
1,1.00,176.00,358.00,4.15,4.23,4.23,13
1,1.00,101.00,315.00,4.97,5,5,32
1,1.00,245.00,342.00,4.71,4.76,4.76,21
1,1.00,173.00,352.00,4.2,4.6,3.9,10
1,1.00,113.00,329.00,4.92,4.96,5,48
1,0.96,149.00,80.00,5,5,4.67,3
2,0.97,55.00,268.00,4.81,4.81,4.76,21
1,1.00,221.00,362.00,4.95,4.95,5,41
1,1.00,90.00,84.00,4.57,4.74,4.86,35
1,1.00,189.00,31.00,4.25,4,4.88,8
1,0.80,375.00,173.00,4.25,4.75,4.75,4
1,1.00,80.00,41.00,4.92,5,4.97,158
1,0.97,217.00,348.00,4.85,4.97,4.91,68
1,1.00,175.00,193.00,4.9,4.9,5,58
2,1.00,85.00,254.00,4.95,4.86,4.98,44
1,1.00,263.00,340.00,4.71,4.69,4.95,62
1,0.92,107.00,67.00,4.83,5,4.89,18
1,0.98,138.00,0.00,5,5,5,1
1,0.98,100.00,352.00,4.82,4.84,4.93,44
1,0.98,96.00,195.00,4.76,4.93,4.9,42
1,1.00,200.00,365.00,5,5,5,19
1,0.89,133.00,159.00,5,5,5,4
1,0.67,725.00,89.00,5,5,5,7
1,0.98,252.00,0.00,4.69,4.86,4.83,35
1,0.95,348.00,70.00,4.92,4.92,5,37
2,0.00,205.00,89.00,4.67,4.33,4.5,6
1,1.00,148.00,100.00,5,5,5,3
1,1.00,75.00,158.00,4.83,4,4.67,6
1,0.97,236.00,198.00,4.93,4.75,4.96,28
1,1.00,180.00,340.00,4.92,4.97,5,37
1,1.00,250.00,344.00,5,4.96,5,27
1,1.00,180.00,13.00,5,5,5,12
1,1.00,225.00,117.00,5,5,5,1
1,0.97,153.00,322.00,4.91,4.94,4.94,33
1,1.00,173.00,360.00,4.69,4.56,4.88,16
1,0.93,189.00,138.00,4.95,5,4.97,39
1,0.97,143.00,60.00,4.86,4.91,4.93,58
1,0.95,104.00,213.00,4.8,4.92,5,25
1,0.99,188.00,171.00,4.65,4.43,4.74,74
1,0.98,201.00,317.00,4.52,4.86,4.76,21
1,0.97,98.00,0.00,5,5,5,3
1,0.98,1328.00,363.00,4.9,4.7,5,10
1,0.93,130.00,158.00,4.91,4.55,5,11
1,1.00,263.00,165.00,5,5,5,2
1,1.00,375.00,72.00,4.92,4.92,5,13
1,1.00,375.00,67.00,5,4.89,5,19
1,0.98,1057.00,347.00,4.74,4.82,4.92,38
2,0.47,78.00,10.00,4.25,4.08,4.92,12
1,1.00,131.00,239.00,5,4.97,5,30
1,0.95,113.00,353.00,4.82,4.93,4.89,45
1,0.91,99.00,20.00,5,4.92,5,13
1,1.00,221.00,44.00,4.96,4.88,4.96,76
1,1.00,109.00,20.00,4.83,4.94,5,18
2,1.00,89.00,268.00,4.9,4.86,5,29
1,0.28,458.00,365.00,4.8,4.8,4.9,10
1,1.00,184.00,177.00,4.9,4.93,4.93,30
1,1.00,67.00,232.00,5,5,5,5
1,1.00,109.00,153.00,5,5,5,38
2,0.98,70.00,355.00,4.43,4.48,4.65,23
1,0.87,160.00,325.00,4.8,4.2,5,5
2,1.00,90.00,339.00,4.13,4.33,4.2,15
1,1.00,225.00,336.00,5,5,5,15
1,0.92,198.00,0.00,5,5,5,9
1,0.83,96.00,61.00,4.81,4.92,4.96,26
1,0.99,145.00,160.00,4.94,4.96,4.96,129
1,0.98,358.00,356.00,4.88,4.94,5,17
1,0.97,200.00,360.00,4.57,4.82,4.68,0
1,0.98,116.00,364.00,4.57,4.82,4.68,28
1,1.00,55.00,93.00,5,5,5,2
2,0.92,148.00,0.00,4.67,4.93,4.87,15
2,0.92,132.00,0.00,4.96,5,5,23
1,0.94,361.00,359.00,4.6,4.88,4.7,43
1,0.99,304.00,357.00,4.82,4.76,4.89,0
2,0.97,60.00,77.00,4.82,4.76,4.89,45
1,0.99,213.00,163.00,4.91,4.88,4.97,104
2,1.00,105.00,105.00,4.9,5,4.98,42
1,1.00,122.00,191.00,4.53,4.52,4.77,64
1,0.95,50.00,225.00,5,4.83,4.5,6
1,0.56,440.00,338.00,4.5,4.75,4.75,4
1,1.00,232.00,355.00,4.96,4.84,4.92,50
1,1.00,228.00,325.00,4.88,5,5,34
1,0.99,300.00,72.00,4.76,4.86,4.86,37
1,1.00,300.00,71.00,4.95,4.9,4.95,20
1,0.98,139.00,316.00,4.82,4.96,4.9,51
1,1.00,180.00,363.00,4.91,4.91,5,34
1,1.00,130.00,169.00,4.88,5,4.96,25
1,0.97,129.00,1.00,5,5,5,27
1,0.99,161.00,155.00,4.91,4.97,4.99,93
2,0.97,75.00,8.00,4.86,4.78,4.83,36
1,0.98,120.00,113.00,4.93,4.97,5,30
1,0.98,347.00,118.00,4.89,4.93,4.89,28
1,1.00,201.00,154.00,4.9,4.98,4.99,91
1,0.95,230.00,145.00,4.94,4.88,5,17
1,0.94,280.00,253.00,4.91,4.91,5,11
1,1.00,109.00,0.00,5,5,5,3
1,1.00,200.00,212.00,4.76,4.85,4.94,33
1,0.99,328.00,88.00,4.81,4.78,4.86,36
1,1.00,399.00,359.00,4.96,4.96,4.96,28
1,0.95,150.00,176.00,5,5,5,21
1,1.00,109.00,136.00,4.96,4.67,4.93,27
1,0.98,285.00,362.00,5,4.9,4.8,10
1,1.00,179.00,43.00,4.8,4.88,5,25
1,0.98,263.00,168.00,4.5,4.5,4.5,14
1,0.33,390.00,155.00,5,5,5,2
2,0.98,190.00,309.00,5,5,5,31
1,0.98,200.00,166.00,4.98,4.98,5,41
1,0.99,150.00,7.00,4.94,5,5,52
2,0.67,495.00,20.00,4.86,4.95,4.86,0
1,0.93,145.00,124.00,4.86,4.95,4.86,21
1,0.97,195.00,13.00,4.81,4.88,4.88,32
1,0.98,190.00,215.00,4.84,4.88,4.86,49
1,0.98,586.00,326.00,4.83,4.78,4.78,46
1,1.00,275.00,7.00,5,5,5,6
1,0.98,194.00,344.00,4.89,4.78,5,18
1,0.99,130.00,342.00,4.9,4.9,4.95,20
1,0.99,202.00,8.00,5,4.95,4.97,39
1,0.90,300.00,324.00,5,5,5,3
2,0.90,99.00,102.00,4.78,4.96,4.81,27
1,0.98,261.00,234.00,4.91,4.91,5,32
1,1.00,250.00,14.00,5,5,4.92,13
4,1.00,998.00,365.00,4,4,4.5,2
1,1.00,197.00,320.00,4.83,5,5,6
1,0.71,118.00,167.00,4.33,4.33,3.5,6
1,1.00,201.00,170.00,4.72,4.79,4.83,29
1,1.00,160.00,360.00,4.43,4.93,5,14
1,1.00,150.00,7.00,5,5,5,21
1,1.00,265.00,311.00,4.89,5,4.87,55
1,0.85,90.00,52.00,4.85,4.95,5,39
1,0.94,165.00,74.00,4.76,4.93,4.89,0
1,0.99,350.00,162.00,4.76,4.93,4.89,46
1,1.00,150.00,339.00,4.67,5,4.89,9
1,0.99,160.00,233.00,4.97,4.98,5,62
1,1.00,99.00,356.00,4.88,4.82,4.94,0
1,1.00,268.00,76.00,4.88,4.82,4.94,68
1,1.00,311.00,195.00,5,4.86,4.95,21
1,0.99,144.00,360.00,4.98,5,4.98,49
2,0.97,100.00,176.00,4.6,4.7,4.73,30
1,1.00,213.00,282.00,4.9,4.86,4.97,59
2,0.90,111.00,72.00,5,5,5,3
1,1.00,114.00,79.00,3.5,4,3,2
1,1.00,150.00,89.00,4.8,4.91,4.91,55
1,0.98,358.00,327.00,5,5,4.79,14
1,0.94,120.00,79.00,4.91,4.79,4.94,34
1,0.98,153.00,342.00,4.8,4.76,5,71
1,0.98,109.00,340.00,4.44,4.65,4.77,48
1,0.98,130.00,334.00,4.8,4.8,4.93,61
1,0.97,357.00,361.00,4.94,4.94,5,16
1,0.99,239.00,168.00,4.7,4.89,4.77,64
1,0.99,289.00,274.00,4.5,4.5,4.5,2
1,0.50,115.00,344.00,5,5,5,8
2,1.00,71.00,92.00,4.53,4.37,4.42,19
1,1.00,146.00,142.00,5,5,4.9,10
1,0.98,196.00,109.00,5,4,5,1
2,0.88,162.00,58.00,4.92,5,5,0
1,0.90,120.00,243.00,4.92,5,5,13
1,1.00,299.00,311.00,4.83,4.83,4.89,53
1,0.98,182.00,320.00,4.68,4.76,4.55,38
1,0.98,306.00,80.00,4.88,4.88,4.88,32
1,0.98,313.00,264.00,5,5,5,9
1,0.98,230.00,329.00,4.91,4.91,5,35
1,0.99,83.00,153.00,4.74,4.78,4.91,69
1,0.96,260.00,308.00,5,5,5,77
2,1.00,200.00,38.00,5,5,5,2
1,0.94,134.00,280.00,4.9,4.93,4.95,41
1,0.98,371.00,173.00,4.95,4.89,4.95,19
1,1.00,175.00,76.00,4.92,4.96,4.88,24
1,1.00,199.00,347.00,4.88,4.8,4.86,66
1,0.88,110.00,205.00,5,4.94,5,16
1,0.98,121.00,164.00,4.93,4.98,4.95,41
1,0.99,194.00,46.00,4,5,5,1
1,0.97,200.00,72.00,4.95,5,5,39
1,0.91,215.00,196.00,4.83,4.83,5,0
1,0.91,101.00,246.00,4.83,4.83,5,6
1,1.00,500.00,142.00,4.91,4.91,5,22
1,0.83,200.00,358.00,5,5,5,9
1,0.98,379.00,321.00,4.59,4.74,4.85,27
2,0.99,344.00,318.00,3,4.5,3,2
2,0.96,73.00,7.00,4.94,4.97,4.97,32
1,0.98,691.00,349.00,4.69,4.77,5,13
1,1.00,144.00,72.00,4.88,4.95,4.86,43
1,0.99,161.00,60.00,4.97,4.98,5,89
1,0.98,510.00,220.00,4.36,4.64,4.55,11
1,0.94,218.00,338.00,4.82,4.91,4.64,11
1,0.84,120.00,156.00,4.94,4.94,4.88,17
1,0.98,249.00,218.00,4.9,4.93,4.97,29
1,0.90,165.00,284.00,4.94,4.94,5,17
1,1.00,109.00,82.00,4.95,4.95,5,19
1,0.98,111.00,327.00,4.96,5,5,28
1,0.99,136.00,165.00,4.83,4.88,4.97,95
1,0.99,185.00,189.00,4.78,4.64,4.87,67
1,0.99,242.00,357.00,4.38,4.74,4.62,58
1,1.00,119.00,53.00,5,5,5,23
1,0.98,131.00,66.00,4.98,4.98,4.93,0
1,1.00,195.00,168.00,4.98,4.98,4.93,46
1,0.98,99.00,313.00,4.9,4.9,4.99,69
1,0.98,179.00,343.00,4.82,5,4.73,11
1,0.67,124.00,322.00,4.5,5,5,6
1,0.70,250.00,364.00,4.9,5,5,10
1,1.00,145.00,353.00,5,5,5,12
1,1.00,154.00,124.00,5,4.8,5,5
1,0.87,154.00,63.00,4.94,4.81,5,0
1,1.00,125.00,14.00,4.94,4.81,5,32
1,1.00,168.00,353.00,4.92,4.88,4.85,26
1,0.99,537.00,314.00,5,5,5,1
1,0.86,175.00,0.00,5,5,5,8
1,1.00,129.00,44.00,5,5,5,21
2,0.83,299.00,96.00,5,4.67,5,3
1,0.95,146.00,255.00,4.96,4.92,4.98,53
1,0.90,168.00,164.00,4.84,4.82,4.87,38
1,0.97,282.00,351.00,4.98,4.92,4.96,51
1,1.00,200.00,257.00,4.5,4.91,4.75,32
2,0.98,150.00,344.00,5,5,4.96,25
1,0.45,240.00,336.00,4.57,5,4.43,7
1,1.00,249.00,286.00,5,5,5,2
1,0.75,149.00,362.00,5,5,5,3
1,0.88,485.00,249.00,4.94,4.94,4.97,33
1,1.00,156.00,175.00,4.6,4.2,4.8,5
1,0.50,175.00,0.00,5,5,5,1
1,1.00,357.00,196.00,5,5,5,3
1,0.77,202.00,295.00,5,5,5,1
1,0.98,210.00,171.00,4,5,5,1
1,0.71,150.00,326.00,5,5,4.98,0
1,1.00,150.00,249.00,5,5,4.98,46
1,0.92,120.00,42.00,5,4.8,5,5
1,0.99,188.00,158.00,4.93,4.99,4.94,71
1,0.99,108.00,161.00,4.92,4.97,5,60
1,1.00,325.00,296.00,5,5,5,1
1,0.99,215.00,360.00,4.7,4.91,4.73,64
1,0.87,250.00,352.00,4.92,4.77,5,13
1,1.00,125.00,352.00,4.93,5,4.96,45
1,0.95,99.00,295.00,5,5,5,42
1,1.00,110.00,176.00,4.61,4.48,4.68,31
1,1.00,139.00,62.00,4.5,4.5,4.5,4
2,0.96,65.00,250.00,4.8,4.67,4.8,15
1,0.91,1500.00,146.00,4.5,4,4.5,2
1,1.00,330.00,168.00,4.93,5,4.93,27
1,1.00,125.00,305.00,4.62,4.44,4.71,89
1,1.00,200.00,0.00,4.85,4.85,4.89,27
1,1.00,190.00,341.00,4.93,4.97,4.97,30
1,0.87,320.00,87.00,3.5,4.5,4,2
2,0.87,226.00,353.00,4.66,4.79,4.91,0
1,1.00,166.00,224.00,4.66,4.79,4.91,53
1,0.59,229.00,164.00,5,5,5,3
1,0.99,126.00,135.00,5,4.98,5,58
1,0.99,184.00,162.00,4.88,4.93,4.98,58
1,0.98,190.00,295.00,4.96,5,5,55
1,0.99,156.00,133.00,4,5,5,1
2,0.94,80.00,361.00,5,5,5,2
1,0.99,161.00,151.00,5,5,5,23
1,0.87,855.00,351.00,4.4,4.6,4.4,5
1,0.88,73.00,169.00,5,4.75,5,4
1,0.95,127.00,68.00,4.67,4.63,4.94,51
1,0.97,156.00,354.00,4.79,4.95,5,57
1,1.00,115.00,74.00,4.75,4.78,4.92,36
1,0.98,521.00,235.00,4.68,4.68,4.64,25
1,1.00,310.00,167.00,4.69,4.59,4.87,39
1,0.96,180.00,115.00,5,4.67,5,3
1,0.93,132.00,60.00,4.97,5,5,29
1,0.98,399.00,337.00,4.92,5,5,26
1,1.00,150.00,170.00,5,4.94,4.94,32
1,1.00,202.00,313.00,4.75,5,5,4
1,0.67,180.00,2.00,5,5,5,1
2,0.57,200.00,59.00,4,4.5,5,2
1,0.75,99.00,179.00,5,5,5,18
1,0.75,122.00,297.00,5,5,5,5
1,0.94,181.00,332.00,5,4.86,4.71,7
1,1.00,175.00,144.00,5,5,5,9
1,0.92,60.00,93.00,4.67,4.79,4.88,33
1,0.98,110.00,325.00,4.95,4.95,5,22
1,1.00,101.00,337.00,4.8,4.94,4.94,35
1,0.99,395.00,117.00,5,4.93,4.96,28
1,0.98,190.00,207.00,4.58,4.39,4.52,31
1,1.00,68.00,346.00,4.76,4.71,4.88,17
1,0.98,161.00,170.00,4.4,4.4,4.2,5
1,1.00,450.00,212.00,4.95,5,5,21
1,0.99,147.00,88.00,4.93,4.91,5,45
1,1.00,65.00,357.00,5,5,5,2
1,0.83,299.00,90.00,4,4.5,2.5,2
1,1.00,258.00,325.00,5,5,4.9,10
1,1.00,158.00,313.00,5,5,4.6,5
1,0.83,359.00,93.00,5,5,5,1
1,1.00,108.00,360.00,4.81,4.89,4.89,27
1,0.94,158.00,354.00,4.93,4.87,5,15
1,1.00,105.00,0.00,5,5,5,0
1,1.00,142.00,99.00,5,5,5,1
1,0.98,373.00,64.00,4.85,4.95,4.85,61
1,0.99,673.00,41.00,5,4,4.75,4
1,1.00,88.00,341.00,4.38,4.88,4.94,16
1,1.00,264.00,109.00,4.57,4,4.86,14
1,1.00,129.00,66.00,4.63,4.75,4.75,8
1,0.99,219.00,0.00,4.33,4.44,5,0
2,0.98,65.00,356.00,4.33,4.44,5,9
2,0.98,65.00,267.00,4.42,4.62,4.77,26
2,0.98,70.00,295.00,4.75,4.71,4.89,28
1,0.98,154.00,103.00,5,5,5,4
1,1.00,188.00,76.00,4.97,4.97,5,33
1,0.83,359.00,87.00,5,5,4.5,2
2,0.83,169.00,94.00,5,5,5,1
2,0.83,159.00,94.00,4,4,5,1
1,1.00,163.00,258.00,4.82,4.92,4.97,39
1,1.00,478.00,344.00,4.97,4.9,5,31
1,0.99,104.00,155.00,5,5,5,2
1,1.00,90.00,99.00,5,5,5,3
2,1.00,70.00,268.00,5,5,5,9
1,0.98,307.00,78.00,4.86,4.67,4.98,43
1,1.00,278.00,300.00,5,5,4.9,10
1,0.99,163.00,58.00,4.82,4.94,4.94,17
1,0.99,324.00,88.00,4.92,4.97,4.98,61
1,1.00,129.00,0.00,4.87,4.9,4.97,63
1,1.00,100.00,333.00,5,5,5,3
1,1.00,110.00,75.00,4.94,4.96,4.96,47
1,0.94,109.00,279.00,4.71,4.9,4.86,21
1,0.99,140.00,89.00,4.86,4.81,4.86,57
1,1.00,118.00,295.00,5,5,5,4
1,0.99,180.00,6.00,4.25,4.5,3.75,4
1,1.00,1257.00,73.00,5,5,5,3
1,1.00,115.00,351.00,4.92,4.98,4.96,93
1,1.00,138.00,158.00,4.93,4.99,4.99,83
1,0.87,368.00,52.00,5,5,4.94,18
1,0.99,182.00,342.00,4.93,4.96,4.91,45
1,0.99,100.00,132.00,4.85,4.95,4.95,40
1,0.98,97.00,232.00,5,5,5,2
1,0.98,218.00,0.00,5,4.5,5,4
1,0.88,250.00,265.00,5,5,5,5
1,0.99,200.00,364.00,4.76,4.58,4.88,33
1,0.99,144.00,143.00,4.95,4.98,5,44
1,1.00,95.00,206.00,4.95,4.9,5,21
1,1.00,250.00,273.00,4.93,4.79,5,0
1,0.96,799.00,179.00,4.93,4.79,5,14
1,0.75,300.00,315.00,4,4,5,1
1,0.99,134.00,6.00,4.98,4.98,4.98,53
1,0.91,126.00,271.00,4.94,5,5,49
1,0.99,308.00,164.00,4.86,4.91,4.96,56
1,1.00,217.00,167.00,4.72,4.97,4.88,32
1,1.00,421.00,133.00,4.95,4.95,5,20
1,1.00,210.00,166.00,5,5,5,14
2,0.97,289.00,331.00,5,5,5,17
1,1.00,147.00,353.00,4.8,5,4.9,10
1,0.99,296.00,264.00,4.92,4.98,4.94,0
1,1.00,155.00,350.00,4.92,4.98,4.94,52
1,1.00,115.00,99.00,5,5,5,2
2,0.97,100.00,360.00,4.58,4.62,4.62,26
1,0.52,243.00,50.00,4.67,4.33,5,6
1,0.99,100.00,244.00,4.98,4.95,4.98,41
1,1.00,157.00,352.00,4.87,5,4.96,23
1,1.00,200.00,329.00,4.88,4.88,4.83,24
1,1.00,150.00,35.00,4.54,4.85,4.69,13
1,0.92,116.00,183.00,4.8,4.6,4.6,10
1,1.00,125.00,81.00,5,5,5,3
1,0.80,110.00,328.00,5,5,5,2
2,0.98,63.00,275.00,4.84,4.89,4.89,44
1,1.00,85.00,0.00,4.43,4.5,4.71,14
1,1.00,418.00,295.00,4.97,4.97,4.97,34
1,1.00,140.00,96.00,5,5,5,3
2,0.97,249.00,332.00,5,5,5,14
1,0.97,166.00,354.00,4.92,4.98,4.98,48
1,0.98,119.00,169.00,4.96,5,4.93,27
1,0.97,90.00,0.00,4.55,4.75,5,20
1,1.00,181.00,342.00,5,5,5,0
1,1.00,450.00,159.00,5,5,5,9
1,0.99,2000.00,354.00,4.5,4.5,5,2
1,1.00,382.00,155.00,4.75,4.83,4.92,12
1,0.99,102.00,307.00,5,4.96,4.98,0
1,0.99,157.00,35.00,5,4.96,4.98,0
1,0.99,362.00,109.00,5,4.96,4.98,54
2,0.97,85.00,50.00,4.75,5,4.75,28
2,0.97,199.00,357.00,4.88,4.85,4.96,26
1,1.00,171.00,254.00,4.88,4.93,4.86,42
1,1.00,215.00,97.00,5,5,5,5
1,0.96,151.00,193.00,5,5,5,10
1,0.98,197.00,327.00,4.82,4.89,4.93,28
1,0.98,147.00,99.00,4.95,4.93,4.98,56
1,0.93,113.00,148.00,4.76,4.86,4.81,37
1,1.00,141.00,89.00,5,5,5,1
1,0.99,111.00,104.00,4.9,4.94,4.98,48
1,0.94,247.00,201.00,4.69,4.94,4.88,16
1,0.99,126.00,165.00,5,5,5,63
1,1.00,300.00,356.00,4.5,4,4.5,4
1,0.99,300.00,289.00,4.64,4.55,4.77,53
1,0.94,93.00,15.00,4.93,5,5,15
1,1.00,140.00,66.00,4.9,4.84,4.94,51
1,1.00,142.00,250.00,4.83,4.91,4.89,54
2,1.00,113.00,334.00,4.78,4.68,4.82,74
1,1.00,259.00,0.00,5,5,4.5,2
1,1.00,125.00,345.00,4.87,4.9,4.94,68
1,0.92,118.00,265.00,4.67,4.33,5,3
1,0.99,259.00,0.00,4.82,4.73,4.73,0
1,0.95,140.00,174.00,4.82,4.73,4.73,11
1,0.00,190.00,335.00,5,5,4.94,0
2,0.97,219.00,340.00,5,5,4.94,18
1,1.00,91.00,0.00,4.96,5,4.96,24
1,1.00,150.00,139.00,5,5,5,13
2,0.91,44.00,240.00,4.92,5,5,26
2,1.00,100.00,21.00,4.87,4.83,5,71
1,0.99,300.00,87.00,4.73,4.73,4.8,0
1,0.97,165.00,99.00,4.73,4.73,4.8,15
1,0.97,187.00,344.00,4.94,4.94,4.98,54
1,0.92,139.00,180.00,5,5,5,0
1,1.00,158.00,358.00,5,5,5,21
1,1.00,286.00,342.00,4.64,4.64,4.93,14
1,1.00,195.00,136.00,4.95,4.92,5,38
1,1.00,225.00,340.00,4.92,5,5,26
1,0.96,170.00,357.00,4.79,4.86,5,14
1,0.99,165.00,342.00,5,5,5,12
1,0.98,197.00,64.00,4.84,4.84,5,19
1,0.99,259.00,353.00,4.18,5,4.45,11
1,0.96,160.00,345.00,5,5,5,18
1,0.92,140.00,72.00,4.85,5,4.85,20
1,0.92,175.00,0.00,5,5,5,2
1,0.98,204.00,312.00,4.97,4.97,5,34
1,0.67,150.00,127.00,4.97,4.97,5,0
1,0.93,162.00,38.00,4.97,4.97,5,34
1,1.00,850.00,298.00,5,5,5,2
1,1.00,139.00,257.00,4.88,4.94,4.97,32
1,0.98,250.00,233.00,5,5,5,0
1,0.98,160.00,214.00,5,5,5,1
1,0.99,100.00,263.00,4.95,5,4.95,0
1,0.99,245.00,310.00,4.95,5,4.95,21
1,1.00,93.00,1.00,4.76,4.97,4.94,34
2,0.97,249.00,348.00,5,5,5,6
1,0.99,291.00,25.00,4.94,4.91,4.94,35
1,0.98,130.00,41.00,4.92,4.92,4.96,24
1,1.00,105.00,0.00,5,5,5,3
1,1.00,189.00,267.00,5,5,5,7
1,1.00,189.00,267.00,5,5,5,5
2,0.98,78.00,254.00,4.89,5,4.83,46
1,1.00,95.00,164.00,5,5,4.89,9
1,1.00,500.00,63.00,4.93,4.73,4.93,15
2,0.95,73.00,101.00,4.82,4.86,4.96,28
1,0.85,136.00,256.00,4.82,5,5,11
1,0.65,170.00,269.00,5,5,5,3
1,1.00,199.00,99.00,4.84,4.97,4.94,31
1,0.59,225.00,292.00,5,4.95,4.95,0
1,0.99,230.00,267.00,5,4.95,4.95,22
1,0.99,195.00,352.00,4.71,4.95,4.9,21
1,1.00,213.00,63.00,4,4.42,4.58,12
1,1.00,180.00,233.00,5,5,5,0
1,0.88,95.00,340.00,5,5,5,9
1,0.80,135.00,138.00,5,5,5,4
1,0.88,125.00,1.00,5,5,5,3
2,1.00,347.00,22.00,5,5,5,2
1,0.99,256.00,121.00,5,4.33,4.33,3
2,1.00,193.00,17.00,4.86,5,5,7
2,1.00,85.00,362.00,4.88,5,4.88,17
1,0.85,244.00,7.00,4.67,4.67,4.83,6
1,0.98,150.00,141.00,4.96,4.96,5,25
1,1.00,446.00,335.00,5,4.95,5,21
1,0.98,247.00,158.00,4.83,4.86,4.76,29
1,1.00,100.00,348.00,4.98,4.98,5,0
1,1.00,213.00,341.00,4.98,4.98,5,51
1,1.00,132.00,14.00,5,5,5,1
1,1.00,141.00,143.00,4.93,5,5,14
2,1.00,259.00,0.00,5,5,5,1
1,0.83,325.00,81.00,5,5,5,3
1,0.98,147.00,337.00,4.98,4.91,4.98,64
1,0.88,92.00,230.00,5,5,4.67,3
2,1.00,348.00,21.00,5,5,5,0
2,1.00,359.00,18.00,5,5,5,1
1,0.98,353.00,327.00,4.81,4.77,4.65,26
1,0.98,310.00,340.00,4.89,4.89,4.82,28
1,0.98,152.00,346.00,4.39,4.64,4.36,28
1,1.00,149.00,0.00,4.91,4.94,4.93,68
1,1.00,579.00,321.00,5,5,5,15
1,1.00,120.00,350.00,5,5,5,9
1,1.00,110.00,98.00,4.92,4.92,4.92,12
1,0.98,111.00,141.00,4.5,5,3.5,2
1,1.00,197.00,64.00,4.88,4.95,4.98,41
1,1.00,104.00,42.00,4.86,4.84,4.88,50
1,1.00,118.00,297.00,4.97,5,4.97,29
2,0.75,70.00,256.00,4.93,4.95,4.98,0
2,1.00,92.00,359.00,4.93,4.95,4.98,44
1,0.93,482.00,189.00,5,5,5,1
1,0.93,729.00,181.00,5,5,5,2
1,1.00,130.00,94.00,4.74,5,5,19
1,1.00,241.00,354.00,5,4.96,5,26
1,0.75,115.00,203.00,4,5,5,1
1,1.00,236.00,355.00,4.96,4.98,4.9,49
1,0.99,200.00,296.00,5,5,5,0
1,0.99,245.00,0.00,5,5,5,14
1,0.99,388.00,324.00,4.93,4.9,4.9,29
1,1.00,203.00,253.00,5,5,5,14
1,1.00,246.00,194.00,5,5,5,12
1,0.93,398.00,258.00,5,5,5,8
1,0.88,455.00,4.00,5,4.91,5,11
1,1.00,150.00,351.00,4.91,4.74,5,23
1,0.98,230.00,110.00,4.96,4.96,5,27
2,0.71,140.00,38.00,4.33,5,5,3
1,1.00,240.00,179.00,4.72,4.94,4.83,18
1,0.90,220.00,357.00,4.56,4.78,4.78,0
1,0.92,190.00,187.00,4.56,4.78,4.78,0
1,0.91,275.00,99.00,4.56,4.78,4.78,9
